date,venue,venue_code,race_number,scheduled_start_time,race_id,title,formation,ticket_count,combined_odds,estimated_hit_rate,selected_tickets_text,hit,actual_ticket,actual_payout_units,stake_units,return_units,profit_units,dutch_profit_units,scenario_type,risk_level,asof_label,odds_policy_status
2026-04-06,いわき平,13,6,,20260406-13-06,????3??,1-2-3 / 1-2-5 / 2-3-4 / 2-5-3 / 1-4-6 / 1-4-5 / 1-4-3 / 1-6-5 / 3-2-1 / 3-1-2 / 2-3-5 / 2-6-1,12,2.5262560574416244,0.216276183677,1-2-3|1-2-5|2-3-4|2-5-3|1-4-6|1-4-5|1-4-3|1-6-5|3-2-1|3-1-2|2-3-5|2-6-1,False,2-1-3,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-04-06,豊橋,45,4,,20260406-45-04,????3??,2-1-4 / 2-4-1 / 5-1-3 / 4-6-5 / 4-1-3 / 5-2-3 / 5-1-6 / 5-4-1 / 4-5-6 / 1-4-3 / 5-1-4 / 1-5-3,12,3.504600468646322,0.154238870382,2-1-4|2-4-1|5-1-3|4-6-5|4-1-3|5-2-3|5-1-6|5-4-1|4-5-6|1-4-3|5-1-4|1-5-3,False,1-2-4,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-04-06,豊橋,45,10,,20260406-45-10,????3??,5-1-2 / 1-5-2 / 1-6-3 / 1-7-3 / 2-7-1 / 5-7-3 / 2-7-5 / 6-5-1 / 7-5-1 / 5-6-4 / 1-3-7 / 1-6-7,12,3.378116622032891,0.155078426951,5-1-2|1-5-2|1-6-3|1-7-3|2-7-1|5-7-3|2-7-5|6-5-1|7-5-1|5-6-4|1-3-7|1-6-7,False,5-1-6,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-04-06,松阪,47,1,,20260406-47-01,????3??,1-2-4 / 1-2-3 / 5-4-1 / 5-1-4 / 2-4-5 / 4-3-1 / 4-2-3 / 2-4-6 / 3-1-4 / 2-3-4 / 2-5-1 / 2-4-3,12,3.088624530535406,0.18689577580200004,1-2-4|1-2-3|5-4-1|5-1-4|2-4-5|4-3-1|4-2-3|2-4-6|3-1-4|2-3-4|2-5-1|2-4-3,False,4-2-1,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-04-06,松阪,47,6,,20260406-47-06,????3??,3-1-2 / 1-2-3 / 1-2-4 / 2-3-1 / 1-3-6 / 1-5-3,6,1.8512280335075677,0.258412534566,3-1-2|1-2-3|1-2-4|2-3-1|1-3-6|1-5-3,False,1-3-2,0.0,6.0,0.0,-6.0,-1.0,hit30,pred_roi=0.019,final,final_odds_research
2026-04-07,奈良,53,6,,20260407-53-06,????3??,6-2-5 / 2-6-7 / 2-7-6 / 6-5-2 / 6-7-2 / 7-3-6 / 5-2-6 / 2-6-3 / 2-3-6 / 5-6-2 / 2-6-4 / 7-3-2 / 6-2-3 / 6-3-2 / 7-2-6 / 2-5-3 / 7-6-2 / 2-5-4,18,2.077342290347123,0.30814462120899994,6-2-5|2-6-7|2-7-6|6-5-2|6-7-2|7-3-6|5-2-6|2-6-3|2-3-6|5-6-2|2-6-4|7-3-2|6-2-3|6-3-2|7-2-6|2-5-3|7-6-2|2-5-4,False,6-4-2,0.0,18.0,0.0,-18.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|9|12|13|14|16|19|20|23|24|29,pred_roi=0.000,final,final_odds_research
2026-04-07,奈良,53,7,,20260407-53-07,????3??,7-2-6 / 7-4-3 / 7-3-4 / 7-1-4 / 7-1-3 / 7-2-4,6,1.5595746282522602,0.30724149754899993,7-2-6|7-4-3|7-3-4|7-1-4|7-1-3|7-2-4,True,7-3-4,4.0,6.0,4.0,-2.0,0.5595746282522602,hit30,pred_roi=0.328,final,final_odds_research
2026-04-08,奈良,53,6,,20260408-53-06,????3??,7-1-3 / 7-3-1 / 3-2-7 / 3-1-2 / 3-7-2 / 3-7-6 / 3-1-4 / 3-7-4 / 3-4-7 / 3-4-1 / 1-3-2 / 7-3-2 / 2-6-7 / 1-3-4 / 7-2-3 / 1-7-2 / 6-3-7 / 2-1-3,18,2.637273563419281,0.26772328017999997,7-1-3|7-3-1|3-2-7|3-1-2|3-7-2|3-7-6|3-1-4|3-7-4|3-4-7|3-4-1|1-3-2|7-3-2|2-6-7|1-3-4|7-2-3|1-7-2|6-3-7|2-1-3,True,3-4-7,76.2,18.0,76.2,58.2,1.637273563419281,girls_selector_model: ranks 1|2|3|4|5|6|7|8|9|12|13|14|16|19|20|23|24|29,pred_roi=0.000,final,final_odds_research
2026-04-08,奈良,53,7,,20260408-53-07,????3??,4-5-3 / 4-5-2 / 5-3-4 / 4-2-7 / 4-7-5 / 3-4-5 / 4-1-7 / 5-4-3 / 4-7-3 / 4-3-7 / 4-5-6 / 4-3-6,12,1.7299638521317715,0.32269572012200004,4-5-3|4-5-2|5-3-4|4-2-7|4-7-5|3-4-5|4-1-7|5-4-3|4-7-3|4-3-7|4-5-6|4-3-6,False,4-2-5,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.092,final,final_odds_research
2026-04-09,函館,11,5,,20260409-11-05,????3??,1-4-5 / 4-1-5 / 4-6-1 / 1-6-4 / 1-7-5 / 4-7-5 / 1-4-2 / 4-5-6 / 4-1-2 / 1-7-6 / 4-5-7 / 7-4-1,12,1.972509009020588,0.291896392549,1-4-5|4-1-5|4-6-1|1-6-4|1-7-5|4-7-5|1-4-2|4-5-6|4-1-2|1-7-6|4-5-7|7-4-1,False,4-1-7,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=-0.000,final,final_odds_research
2026-04-09,函館,11,6,,20260409-11-06,????3??,7-3-2 / 7-2-3 / 3-5-7 / 7-3-1 / 2-7-5 / 7-5-6 / 2-7-6 / 3-2-7 / 3-7-4 / 7-6-5 / 3-7-5 / 7-2-4,12,1.7603489744073075,0.30009263216400006,7-3-2|7-2-3|3-5-7|7-3-1|2-7-5|7-5-6|2-7-6|3-2-7|3-7-4|7-6-5|3-7-5|7-2-4,True,7-2-3,5.8,12.0,5.8,-6.2,0.7603489744073075,ticket_model,pred_roi=0.000,final,final_odds_research
2026-04-09,奈良,53,5,,20260409-53-05,????3??,4-6-3 / 4-3-6 / 3-2-5 / 3-6-1 / 3-6-7 / 3-4-1 / 4-5-7 / 6-2-7 / 3-4-7 / 2-4-6 / 5-6-2 / 5-3-4,12,4.633124876728607,0.12074497352099998,4-6-3|4-3-6|3-2-5|3-6-1|3-6-7|3-4-1|4-5-7|6-2-7|3-4-7|2-4-6|5-6-2|5-3-4,False,4-3-1,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-04-09,奈良,53,7,,20260409-53-07,????3??,1-7-4 / 1-7-2 / 4-1-7 / 7-1-2 / 1-6-2 / 4-1-2 / 1-6-7 / 1-3-6 / 1-4-6 / 1-2-6 / 7-1-4 / 1-7-6,12,2.963486319892251,0.210034053057,1-7-4|1-7-2|4-1-7|7-1-2|1-6-2|4-1-2|1-6-7|1-3-6|1-4-6|1-2-6|7-1-4|1-7-6,True,1-7-4,7.9,12.0,7.9,-4.1,1.963486319892251,ticket_model,pred_roi=0.000,final,final_odds_research
2026-04-10,函館,11,5,,20260410-11-05,????3??,1-7-3 / 1-7-4 / 7-6-1 / 4-7-1 / 7-1-5 / 7-3-1 / 7-4-1 / 1-5-3 / 1-2-4 / 1-6-2 / 1-2-3 / 1-4-2,12,2.041359463966933,0.250042863096,1-7-3|1-7-4|7-6-1|4-7-1|7-1-5|7-3-1|7-4-1|1-5-3|1-2-4|1-6-2|1-2-3|1-4-2,False,1-2-6,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-04-10,函館,11,6,,20260410-11-06,????3??,5-2-4 / 4-5-6 / 4-6-5 / 6-5-4 / 5-6-2 / 6-4-5,6,1.5658527950329049,0.320271178908,5-2-4|4-5-6|4-6-5|6-5-4|5-6-2|6-4-5,False,6-5-2,0.0,6.0,0.0,-6.0,-1.0,hit30,pred_roi=0.370,final,final_odds_research
2026-04-10,静岡,38,1,,20260410-38-01,????3??,1-2-4 / 1-4-2 / 1-2-5 / 2-3-1 / 2-1-4 / 2-4-1 / 1-5-2 / 1-4-3 / 1-5-4 / 3-2-1 / 1-3-4 / 2-1-5 / 1-5-3 / 3-1-4 / 5-1-2 / 3-1-5 / 5-2-1 / 4-1-3,18,1.8030707595674835,0.40173799506999996,1-2-4|1-4-2|1-2-5|2-3-1|2-1-4|2-4-1|1-5-2|1-4-3|1-5-4|3-2-1|1-3-4|2-1-5|1-5-3|3-1-4|5-1-2|3-1-5|5-2-1|4-1-3,True,3-1-5,74.9,18.0,74.9,56.900000000000006,0.8030707595674835,girls_selector_model: ranks 1|2|3|4|5|6|7|8|9|12|13|14|16|19|20|23|24|29,pred_roi=0.000,final,final_odds_research
2026-04-10,静岡,38,2,,20260410-38-02,????3??,2-3-1 / 2-1-4 / 3-2-1 / 1-5-4 / 3-1-4 / 1-4-5 / 2-1-3 / 1-3-6 / 1-5-3 / 1-2-6 / 3-1-2 / 1-5-2,12,4.176586258605674,0.215872473678,2-3-1|2-1-4|3-2-1|1-5-4|3-1-4|1-4-5|2-1-3|1-3-6|1-5-3|1-2-6|3-1-2|1-5-2,False,1-4-3,0.0,12.0,0.0,-12.0,-1.0,ev_cap100_odds10_100__n12,pred_roi=0.014,final,final_odds_research
2026-04-10,静岡,38,3,,20260410-38-03,????3??,2-3-1 / 1-2-3 / 1-3-2 / 3-1-4 / 3-1-2 / 1-5-2,6,1.653532364286872,0.313458479546,2-3-1|1-2-3|1-3-2|3-1-4|3-1-2|1-5-2,True,1-2-3,3.4,6.0,3.4,-2.6,0.653532364286872,hit30,pred_roi=0.367,final,final_odds_research
2026-04-10,別府,86,1,,20260410-86-01,????3??,1-2-3 / 1-2-4 / 1-6-3 / 2-4-3 / 4-2-1 / 4-1-5 / 2-3-4 / 2-5-1 / 3-2-1 / 2-1-6 / 3-1-4 / 1-3-6,12,1.8927981805019567,0.279448794152,1-2-3|1-2-4|1-6-3|2-4-3|4-2-1|4-1-5|2-3-4|2-5-1|3-2-1|2-1-6|3-1-4|1-3-6,False,1-2-6,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-04-10,別府,86,2,,20260410-86-02,????3??,2-3-1 / 1-3-2 / 1-2-3 / 1-5-3 / 1-5-2 / 3-1-2,6,1.4727661721468304,0.345750719823,2-3-1|1-3-2|1-2-3|1-5-3|1-5-2|3-1-2,False,2-1-3,0.0,6.0,0.0,-6.0,-1.0,hit30,pred_roi=0.367,final,final_odds_research
2026-04-10,別府,86,3,,20260410-86-03,????3??,2-1-3 / 1-2-3 / 1-3-2 / 1-6-3 / 1-6-2 / 1-4-3,6,1.2391366683526093,0.39387804935099996,2-1-3|1-2-3|1-3-2|1-6-3|1-6-2|1-4-3,False,1-2-6,0.0,6.0,0.0,-6.0,-1.0,hit30,pred_roi=0.372,final,final_odds_research
2026-04-11,函館,11,4,,20260411-11-04,????3??,2-3-4 / 2-4-3 / 4-2-6 / 4-1-5 / 1-2-5 / 3-5-1 / 3-7-1 / 3-1-5 / 4-5-2 / 1-3-7 / 4-7-1 / 1-2-7,12,4.192288724672491,0.134275012807,2-3-4|2-4-3|4-2-6|4-1-5|1-2-5|3-5-1|3-7-1|3-1-5|4-5-2|1-3-7|4-7-1|1-2-7,False,6-2-4,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-04-11,函館,11,10,,20260411-11-10,????3??,1-7-6 / 1-7-2 / 6-3-7 / 1-4-6 / 1-4-2 / 6-3-1 / 7-3-2 / 7-6-4 / 6-2-4 / 7-2-4 / 6-7-4 / 7-3-6,12,3.6742137292457,0.15114098122500003,1-7-6|1-7-2|6-3-7|1-4-6|1-4-2|6-3-1|7-3-2|7-6-4|6-2-4|7-2-4|6-7-4|7-3-6,False,7-1-3,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-04-11,静岡,38,1,,20260411-38-01,????3??,1-3-2 / 1-2-3 / 3-4-5 / 3-6-1 / 1-5-3 / 2-5-1 / 2-3-5 / 2-4-3 / 2-1-5 / 3-1-6 / 1-5-2 / 2-1-6,12,2.3515317475923587,0.236538667908,1-3-2|1-2-3|3-4-5|3-6-1|1-5-3|2-5-1|2-3-5|2-4-3|2-1-5|3-1-6|1-5-2|2-1-6,False,1-3-4,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-04-11,静岡,38,2,,20260411-38-02,????3??,3-1-2 / 1-2-3 / 1-3-2 / 1-5-2 / 2-1-4 / 2-1-3,6,1.4443557026715954,0.367634216749,3-1-2|1-2-3|1-3-2|1-5-2|2-1-4|2-1-3,False,1-2-5,0.0,6.0,0.0,-6.0,-1.0,hit30,pred_roi=0.372,final,final_odds_research
2026-04-11,静岡,38,3,,20260411-38-03,????3??,1-2-3 / 1-3-2 / 3-2-1 / 2-1-4 / 2-1-5 / 1-3-6 / 1-3-7 / 3-1-2 / 1-2-6 / 2-3-1 / 1-2-7 / 1-4-5,12,1.6752423480219127,0.33801712010099993,1-2-3|1-3-2|3-2-1|2-1-4|2-1-5|1-3-6|1-3-7|3-1-2|1-2-6|2-3-1|1-2-7|1-4-5,True,1-3-2,4.1,12.0,4.1,-7.9,0.6752423480219127,ticket_model,pred_roi=0.070,final,final_odds_research
2026-04-11,別府,86,1,,20260411-86-01,????3??,1-2-3 / 2-1-3 / 3-4-1 / 4-2-3 / 1-3-6 / 2-5-1 / 4-1-2 / 4-2-1 / 2-1-6 / 1-3-5 / 4-1-3 / 3-1-4,12,2.010787372674469,0.284093176048,1-2-3|2-1-3|3-4-1|4-2-3|1-3-6|2-5-1|4-1-2|4-2-1|2-1-6|1-3-5|4-1-3|3-1-4,True,1-2-3,4.6,12.0,4.6,-7.4,1.0107873726744692,ticket_model,pred_roi=0.000,final,final_odds_research
2026-04-11,別府,86,2,,20260411-86-02,????3??,2-3-1 / 1-2-3 / 1-3-2 / 1-5-2 / 1-6-2 / 2-1-6,6,1.4712212790669854,0.32934871371,2-3-1|1-2-3|1-3-2|1-5-2|1-6-2|2-1-6,True,1-3-2,4.3,6.0,4.3,-1.7000000000000002,0.4712212790669854,hit30,pred_roi=0.372,final,final_odds_research
2026-04-11,別府,86,3,,20260411-86-03,????3??,1-5-4 / 1-2-4 / 1-2-3 / 1-4-6 / 1-2-7 / 1-5-2,6,1.4269370602196927,0.35097042864800004,1-5-4|1-2-4|1-2-3|1-4-6|1-2-7|1-5-2,True,1-2-3,3.1,6.0,3.1,-2.9,0.4269370602196927,hit30,pred_roi=0.365,final,final_odds_research
2026-04-12,静岡,38,1,,20260412-38-01,????3??,3-1-2 / 1-4-3 / 3-2-1 / 1-4-2 / 2-1-4 / 3-1-4 / 1-2-4 / 1-3-4 / 2-4-1 / 3-1-5 / 1-3-5 / 2-3-4 / 3-2-4 / 3-4-2 / 4-1-3 / 4-3-1 / 3-2-5 / 3-5-2,18,2.2641466513994026,0.420009502931,3-1-2|1-4-3|3-2-1|1-4-2|2-1-4|3-1-4|1-2-4|1-3-4|2-4-1|3-1-5|1-3-5|2-3-4|3-2-4|3-4-2|4-1-3|4-3-1|3-2-5|3-5-2,False,1-2-5,0.0,18.0,0.0,-18.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|9|12|13|14|16|19|20|23|24|29,pred_roi=0.000,final,final_odds_research
2026-04-12,静岡,38,2,,20260412-38-02,????3??,2-1-4 / 2-1-3 / 1-3-6 / 4-2-5 / 2-5-1 / 1-4-6 / 2-3-6 / 1-3-5 / 1-4-5 / 4-1-3 / 1-2-6 / 2-3-5,12,2.4423449459251225,0.24163670404800003,2-1-4|2-1-3|1-3-6|4-2-5|2-5-1|1-4-6|2-3-6|1-3-5|1-4-5|4-1-3|1-2-6|2-3-5,False,2-4-6,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-04-12,静岡,38,7,,20260412-38-07,????3??,1-2-3 / 1-2-5 / 2-6-5 / 1-6-4 / 2-6-7 / 1-6-5 / 2-7-3 / 1-3-7 / 2-3-4 / 2-6-3 / 1-5-6 / 1-6-3,12,3.0040495237818385,0.17353866736400003,1-2-3|1-2-5|2-6-5|1-6-4|2-6-7|1-6-5|2-7-3|1-3-7|2-3-4|2-6-3|1-5-6|1-6-3,False,1-5-2,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-04-12,別府,86,1,,20260412-86-01,????3??,1-2-3 / 2-1-3 / 2-6-5 / 2-5-3 / 2-4-5 / 2-6-4 / 1-5-6 / 6-2-1 / 2-5-1 / 2-5-6 / 2-6-3 / 4-1-2,12,3.059642994735959,0.166090656872,1-2-3|2-1-3|2-6-5|2-5-3|2-4-5|2-6-4|1-5-6|6-2-1|2-5-1|2-5-6|2-6-3|4-1-2,False,1-2-4,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-04-12,別府,86,2,,20260412-86-02,????3??,1-2-3 / 1-2-4 / 2-3-5 / 2-5-4 / 2-1-7 / 2-3-4 / 2-5-1 / 3-2-1 / 1-4-7 / 2-4-3 / 2-4-5 / 1-6-3,12,2.6988159072557045,0.20689606707000002,1-2-3|1-2-4|2-3-5|2-5-4|2-1-7|2-3-4|2-5-1|3-2-1|1-4-7|2-4-3|2-4-5|1-6-3,False,2-1-6,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-04-12,別府,86,7,,20260412-86-07,????3??,1-2-4 / 1-2-3 / 2-1-6 / 4-1-2 / 1-7-3 / 2-3-1 / 2-1-5 / 2-1-3 / 1-5-6 / 1-3-6 / 1-3-4 / 1-6-5,12,1.7790732575826265,0.29014317256199995,1-2-4|1-2-3|2-1-6|4-1-2|1-7-3|2-3-1|2-1-5|2-1-3|1-5-6|1-3-6|1-3-4|1-6-5,False,2-7-4,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-04-13,小松島,73,1,,20260413-73-01,????3??,3-2-1 / 1-2-3 / 1-3-2 / 1-4-5 / 1-3-6 / 1-5-3,6,1.7303253721064806,0.27125521637300004,3-2-1|1-2-3|1-3-2|1-4-5|1-3-6|1-5-3,True,1-3-2,5.7,6.0,5.7,-0.2999999999999998,0.7303253721064806,hit30,pred_roi=0.019,final,final_odds_research
2026-04-13,小松島,73,2,,20260413-73-02,????3??,1-3-2 / 4-1-2 / 4-2-1 / 2-4-1 / 2-3-1 / 1-2-5 / 2-1-4 / 2-1-3 / 1-5-2 / 3-1-2,10,2.7594721711231642,0.253523656318,1-3-2|4-1-2|4-2-1|2-4-1|2-3-1|1-2-5|2-1-4|2-1-3|1-5-2|3-1-2,False,1-2-3,0.0,10.0,0.0,-10.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|11|14,pred_roi=0.000,final,final_odds_research
2026-04-13,小松島,73,3,,20260413-73-03,????3??,1-3-2 / 1-2-3 / 2-1-5 / 1-5-6 / 2-3-1 / 1-6-2 / 4-1-3 / 1-6-3 / 1-5-2 / 1-5-3 / 2-1-4 / 3-1-2,12,1.8455531849370732,0.30330844068499996,1-3-2|1-2-3|2-1-5|1-5-6|2-3-1|1-6-2|4-1-3|1-6-3|1-5-2|1-5-3|2-1-4|3-1-2,False,1-2-4,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.043,final,final_odds_research
2026-04-13,小倉,81,1,,20260413-81-01,????3??,1-3-2 / 3-2-1 / 3-1-2 / 1-2-5 / 2-3-1 / 1-2-4 / 2-1-5 / 3-1-4 / 2-4-1 / 1-4-2 / 1-4-3 / 2-5-1 / 1-3-4 / 1-3-5 / 3-4-1 / 1-5-3 / 2-5-3 / 4-1-3,18,1.7449507010274525,0.36420357981900003,1-3-2|3-2-1|3-1-2|1-2-5|2-3-1|1-2-4|2-1-5|3-1-4|2-4-1|1-4-2|1-4-3|2-5-1|1-3-4|1-3-5|3-4-1|1-5-3|2-5-3|4-1-3,True,2-3-1,24.8,18.0,24.8,6.800000000000001,0.7449507010274525,girls_selector_model: ranks 1|2|3|4|5|6|7|8|9|12|13|14|16|19|20|23|24|29,pred_roi=0.000,final,final_odds_research
2026-04-13,小倉,81,2,,20260413-81-02,????3??,3-1-2 / 2-1-3 / 1-2-3 / 1-5-2 / 1-4-3 / 2-4-3,6,1.9079831562719782,0.223417337301,3-1-2|2-1-3|1-2-3|1-5-2|1-4-3|2-4-3,False,1-4-2,0.0,6.0,0.0,-6.0,-1.0,hit30,pred_roi=0.019,final,final_odds_research
2026-04-13,小倉,81,3,,20260413-81-03,????3??,1-2-3 / 1-2-4 / 3-2-1 / 2-4-1 / 3-1-2 / 2-5-1 / 2-3-1 / 2-1-6 / 2-3-4 / 1-6-4 / 1-6-2 / 1-4-6,12,1.8541303041614345,0.30147248889,1-2-3|1-2-4|3-2-1|2-4-1|3-1-2|2-5-1|2-3-1|2-1-6|2-3-4|1-6-4|1-6-2|1-4-6,True,1-2-3,3.6,12.0,3.6,-8.4,0.8541303041614345,ticket_model,pred_roi=0.000,final,final_odds_research
2026-04-14,取手,23,6,,20260414-23-06,????3??,5-2-7 / 5-7-2 / 5-1-4 / 3-5-4 / 5-4-3 / 5-2-6 / 5-7-6 / 3-2-1 / 5-4-2 / 5-4-7 / 2-3-1 / 3-7-2,12,3.0697527261259085,0.170672533993,5-2-7|5-7-2|5-1-4|3-5-4|5-4-3|5-2-6|5-7-6|3-2-1|5-4-2|5-4-7|2-3-1|3-7-2,False,5-1-7,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-04-14,取手,23,7,,20260414-23-07,????3??,7-1-3 / 7-3-1 / 7-5-4 / 1-3-7 / 1-4-7 / 7-6-2 / 7-6-5 / 7-6-3 / 7-5-1 / 7-6-4 / 7-2-4 / 7-6-1,12,2.3809138589265344,0.25148986020900005,7-1-3|7-3-1|7-5-4|1-3-7|1-4-7|7-6-2|7-6-5|7-6-3|7-5-1|7-6-4|7-2-4|7-6-1,False,7-3-5,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-04-14,小松島,73,1,,20260414-73-01,????3??,3-2-1 / 1-2-3 / 1-2-4 / 2-4-1 / 1-4-5 / 3-1-2,6,1.7663468207810158,0.266594585864,3-2-1|1-2-3|1-2-4|2-4-1|1-4-5|3-1-2,True,1-2-3,2.9,6.0,2.9,-3.1,0.7663468207810158,hit30,pred_roi=0.019,final,final_odds_research
2026-04-14,小松島,73,2,,20260414-73-02,????3??,1-4-2 / 1-4-3 / 2-3-1 / 2-1-4 / 1-2-5 / 2-4-1 / 2-1-3 / 1-4-5 / 1-2-6 / 1-5-3,10,3.1238363466081394,0.23116502369400002,1-4-2|1-4-3|2-3-1|2-1-4|1-2-5|2-4-1|2-1-3|1-4-5|1-2-6|1-5-3,False,1-3-4,0.0,10.0,0.0,-10.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|11|14,pred_roi=0.000,final,final_odds_research
2026-04-14,小松島,73,3,,20260414-73-03,????3??,1-5-3 / 1-2-3 / 1-3-2 / 1-5-2 / 1-6-3 / 2-1-4,6,1.4198749130864032,0.343093864633,1-5-3|1-2-3|1-3-2|1-5-2|1-6-3|2-1-4,True,1-2-3,2.5,6.0,2.5,-3.5,0.41987491308640323,hit30,pred_roi=0.344,final,final_odds_research
2026-04-14,小倉,81,1,,20260414-81-01,????3??,2-3-6 / 2-1-3 / 1-2-3 / 2-4-3 / 3-1-2 / 1-4-2,6,2.033080979796887,0.23434013020299999,2-3-6|2-1-3|1-2-3|2-4-3|3-1-2|1-4-2,False,2-1-4,0.0,6.0,0.0,-6.0,-1.0,hit30,pred_roi=0.013,final,final_odds_research
2026-04-14,小倉,81,2,,20260414-81-02,????3??,1-2-3 / 1-3-2 / 1-6-2 / 2-4-1 / 2-5-3 / 2-4-3 / 1-3-6 / 3-1-7 / 2-5-1 / 3-1-6 / 3-4-1 / 2-3-5,12,1.9521300617638233,0.26190458228,1-2-3|1-3-2|1-6-2|2-4-1|2-5-3|2-4-3|1-3-6|3-1-7|2-5-1|3-1-6|3-4-1|2-3-5,False,4-1-3,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-04-14,小倉,81,3,,20260414-81-03,????3??,1-2-3 / 1-2-4 / 2-4-1 / 2-5-1 / 3-2-1 / 2-3-1 / 4-1-3 / 2-1-5 / 2-1-4 / 3-1-4 / 1-5-6 / 1-6-2,12,2.102218759809204,0.268466500587,1-2-3|1-2-4|2-4-1|2-5-1|3-2-1|2-3-1|4-1-3|2-1-5|2-1-4|3-1-4|1-5-6|1-6-2,True,1-2-3,4.3,12.0,4.3,-7.7,1.1022187598092041,ticket_model,pred_roi=0.000,final,final_odds_research
2026-04-15,取手,23,6,,20260415-23-06,????3??,3-7-6 / 3-6-7 / 1-3-4 / 3-6-5 / 3-4-1 / 7-3-4 / 7-6-2 / 3-4-7 / 3-1-5 / 1-7-6 / 7-1-6 / 3-7-5,12,3.3528296445464396,0.16696292013299996,3-7-6|3-6-7|1-3-4|3-6-5|3-4-1|7-3-4|7-6-2|3-4-7|3-1-5|1-7-6|7-1-6|3-7-5,False,1-6-3,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-04-15,取手,23,7,,20260415-23-07,????3??,4-1-3 / 4-1-5 / 4-7-6 / 3-4-5 / 4-2-5 / 3-4-7 / 4-2-7 / 1-3-4 / 4-2-3 / 1-4-5 / 3-1-4 / 4-2-1,12,2.467935111928451,0.23244890545700003,4-1-3|4-1-5|4-7-6|3-4-5|4-2-5|3-4-7|4-2-7|1-3-4|4-2-3|1-4-5|3-1-4|4-2-1,True,4-1-3,5.4,12.0,5.4,-6.6,1.4679351119284512,ticket_model,pred_roi=0.000,final,final_odds_research
2026-04-15,小松島,73,1,,20260415-73-01,????3??,1-2-3 / 2-1-3 / 4-2-6 / 4-1-6 / 4-2-5 / 2-4-5 / 2-7-1 / 3-1-4 / 4-1-5 / 1-4-5 / 1-4-6 / 4-3-1,12,2.955922483488378,0.173587809663,1-2-3|2-1-3|4-2-6|4-1-6|4-2-5|2-4-5|2-7-1|3-1-4|4-1-5|1-4-5|1-4-6|4-3-1,False,1-3-2,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=-0.000,final,final_odds_research
2026-04-15,小松島,73,2,,20260415-73-02,????3??,1-2-4 / 1-2-3 / 2-7-1 / 4-1-5 / 4-1-3 / 1-4-7 / 1-4-6 / 1-3-6 / 1-5-4 / 1-5-3 / 3-1-2 / 2-3-4,12,2.107947549844761,0.24480665893300005,1-2-4|1-2-3|2-7-1|4-1-5|4-1-3|1-4-7|1-4-6|1-3-6|1-5-4|1-5-3|3-1-2|2-3-4,False,1-3-7,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
