race_id,date,month,venue,race_number,strategy,selected_count,total_stake_units,stake_units,return_units,profit_units,hit,selected_tickets,selected_odds,actual_ticket,actual_payout_units,source_sequence,stake_mode,girls_rain_surface_penalty,girls_venue_is_400m_bank,race_margin_chaos_score,girls_venue_is_short_bank,race_market_entropy_score,girls_race_stage_general,promotion_market_overbet_risk,girls_race_stage_final,girls_market_top_probability,girls_field_top_point_gap,girls_crosswind_component,girls_market_entropy,girls_venue_is_500m_bank,girls_race_stage_qualifying,girls_venue_bank_exposure,girls_tailwind_component,girls_venue_bank_length_m,girls_headwind_component,girls_field_point_stddev,gate_pass,source_candidate,risk_guard,risk_guard_pass,risk_guard_field,risk_guard_value,risk_guard_scale,original_stake_units,original_return_units
20260425-31-09,2026-04-25,2026-04,松戸,9,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,14.1,1.1,True,3-1-4|3-1-6|3-4-1|1-3-4|6-1-2|6-3-2|4-5-1|4-2-3|6-4-1|1-5-6|6-3-5|4-2-1|3-5-4,10.1|14.1|14.9|16.1|288.7|281.4|277.8|278.6|148.7|246.3|226.1|249.7|90.2,3-1-6,14.1,base|sleeve,source,0.0,0.0,0.433241,1.0,0.816063,0.0,0.0,0.0,0.07413813833,0.4,0.0,0.816062550863,0.0,0.0,1.15,0.0,333.0,0.0,1.356348639787,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,True,girls_venue_is_400m_bank,0.0,0.25,30.0,14.1
20260425-31-10,2026-04-25,2026-04,松戸,10,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,0,-13,False,3-1-5|3-1-2|1-3-2|1-3-5|1-6-2|1-6-5|4-5-1|4-1-5|4-2-1|4-1-2|1-5-7|4-1-3|3-4-5,12.1|12.9|13.6|15|299|291.5|241.7|227.6|281.6|215.5|261.1|205.1|93.5,,0,base|sleeve,source,0.0,0.0,0.321069,1.0,0.801695,0.0,0.0,1.0,0.061894886753,0.54,0.0,0.801694660774,0.0,0.0,1.15,0.0,333.0,0.0,2.029081424825,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,True,girls_venue_is_400m_bank,0.0,0.25,30.0,0.0
20260425-31-11,2026-04-25,2026-04,松戸,11,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,0,-13,False,1-3-2|3-1-2|1-2-3|1-3-5|1-6-4|1-6-2|5-4-1|1-5-7|2-5-3|2-4-3|3-6-1|1-3-7|5-1-3,8.1|9.1|12|17.1|285.4|238.2|284.1|274.4|230.4|210.4|251|92.7|98.1,,0,base|sleeve,source,0.0,0.0,0.38005,1.0,0.752524,0.0,0.0,1.0,0.092424922064,0.14,0.0,0.752523606978,0.0,0.0,1.15,0.0,333.0,0.0,1.517044656494,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,True,girls_venue_is_400m_bank,0.0,0.25,30.0,0.0
20260425-31-12,2026-04-25,2026-04,松戸,12,pre_roll_cap15_overlay_s3_full_through_20260702,15,15,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,5.2,-9.8,True,1-4-3|1-4-2|1-3-4|1-4-5|1-7-3|1-3-5|1-5-3|1-4-6|1-6-4|1-2-6|1-3-6|1-7-4|1-2-3|1-5-2|1-2-7,3.8|5.2|10.1|11|91.8|34.3|69.8|2|90.2|76.3|51.5|61.6|24.4|81.9|63.4,1-4-2,5.2,base|sleeve,source,0.0,0.0,0.360304,1.0,0.600869,0.0,0.0,1.0,0.195955005758,0.45,0.0,0.600869253985,0.0,0.0,1.15,0.0,333.0,0.0,1.36931086496,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,True,girls_venue_is_400m_bank,0.0,0.25,33.0,5.2
20260425-35-04,2026-04-25,2026-04,平塚,4,pre_roll_cap15_overlay_s3_full_through_20260702,12,12,1|1|1|1|1|1|1|1|1|1|1|1,0,-12,False,7-5-4|5-7-4|7-4-5|7-5-2|4-1-5|5-1-2|5-1-3|1-7-2|4-1-7|2-1-7|5-1-4|4-5-1,7.6|12.5|13.6|18.1|280.7|229.9|246.3|298.7|253.6|286.1|148.8|212.8,,0,base|sleeve,source,0.0,1.0,0.454111,0.0,0.787256,1.0,0.0,0.0,0.098566861571,1.01,0.0,0.787255622992,0.0,0.0,1.15,0.0,400.0,0.0,1.639500919581,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,False,girls_venue_is_400m_bank,0.0,1.0,48.0,0.0
20260425-35-10,2026-04-25,2026-04,平塚,10,pre_roll_cap15_overlay_s3_full_through_20260702,15,15,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,3.7,-11.3,True,6-3-5|6-3-1|6-3-2|6-5-3|6-5-1|3-1-6|3-5-6|3-6-1|6-2-3|6-5-2|3-6-2|6-5-7|6-1-5|6-1-3|3-6-7,3.7|5.4|8.5|12.6|49.6|96.1|51.6|20.6|43.6|67.1|32|91.2|53.3|16.8|46.3,6-3-5,3.7,base|sleeve,source,0.0,1.0,0.283517,0.0,0.605968,0.0,0.0,1.0,0.201260102121,0.25,0.0,0.605967843507,0.0,0.0,1.15,0.0,400.0,0.0,3.605022007349,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,False,girls_venue_is_400m_bank,0.0,1.0,33.0,3.7
20260426-31-01,2026-04-26,2026-04,松戸,1,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,0,-13,False,5-4-3|5-4-2|5-4-1|5-2-4|1-6-5|4-6-3|1-2-3|4-6-5|4-1-6|3-1-5|4-6-2|4-1-2|3-5-4,11.9|13.9|20.2|20.4|284.5|253.6|273|135.1|256.4|297.5|219|152.1|91.1,,0,base|sleeve,source,0.0,0.0,0.555882,1.0,0.833133,0.0,0.0,0.0,0.062935653824,2.23,0.0,0.833133150145,0.0,0.0,1.15,0.0,333.0,0.0,1.58895935654,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,True,girls_venue_is_400m_bank,0.0,0.25,30.0,0.0
20260426-31-02,2026-04-26,2026-04,松戸,2,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,0,-13,False,2-4-6|2-4-1|2-1-4|4-2-1|2-7-1|2-5-3|4-3-1|6-4-5|1-4-5|5-2-6|6-2-5|5-2-1|2-6-5,9.4|9.6|13.6|13.8|275|278.6|298.7|263|239.3|289.2|150.3|255.8|97.3,,0,base|sleeve,source,0.0,0.0,0.478926,1.0,0.776523,0.0,0.0,0.0,0.079647504819,0.34,0.0,0.776523334752,0.0,0.0,1.15,0.0,333.0,0.0,1.892658210571,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,True,girls_venue_is_400m_bank,0.0,0.25,30.0,0.0
20260426-31-03,2026-04-26,2026-04,松戸,3,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,0,-13,False,4-1-2|4-2-1|4-1-5|4-2-5|3-1-5|2-1-5|1-3-2|2-3-1|1-2-5|3-1-4|4-1-6|1-7-4|2-4-5,10.1|11.6|14.9|18.2|269.9|239.3|227.8|255.5|226.6|129.3|131.4|293.1|78,,0,base|sleeve,source,0.0,0.0,0.429969,1.0,0.799912,0.0,0.0,0.0,0.074139645946,3.61,0.0,0.799912407978,0.0,0.0,1.15,0.0,333.0,0.0,2.122187935281,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,True,girls_venue_is_400m_bank,0.0,0.25,30.0,0.0
20260426-31-04,2026-04-26,2026-04,松戸,4,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,0,-13,False,1-6-4|1-6-7|1-2-4|1-2-6|7-1-5|3-1-4|3-1-6|1-5-4|1-5-2|4-1-7|1-3-5|1-4-5|1-7-5,11.1|12.8|15.1|15.3|271.4|275|189.3|213.2|222.4|224.6|158.7|92.8|95.6,,0,base|sleeve,source,0.0,0.0,0.443705,1.0,0.757524,0.0,0.0,0.0,0.06747475657,3.16,0.0,0.75752408185,0.0,0.0,1.15,0.0,333.0,0.0,2.13919114983,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,True,girls_venue_is_400m_bank,0.0,0.25,30.0,0.0
20260426-31-05,2026-04-26,2026-04,松戸,5,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,21.6,8.6,True,2-5-1|5-2-1|2-1-5|2-5-6|1-4-7|1-7-6|5-3-2|2-7-3|1-6-5|5-4-7|1-7-5|6-2-7|2-7-1,15.5|18.5|21.6|23.1|280.9|294.7|228.7|272.6|217|205.9|257.2|218.8|77.3,2-1-5,21.6,base|sleeve,source,0.0,0.0,0.452263,1.0,0.870412,0.0,0.0,1.0,0.048329261252,1.24,0.0,0.870412493702,0.0,0.0,1.15,0.0,333.0,0.0,2.305080458111,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,True,girls_venue_is_400m_bank,0.0,0.25,30.0,21.6
20260426-31-06,2026-04-26,2026-04,松戸,6,pre_roll_cap15_overlay_s3_full_through_20260702,15,15,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,39.6,24.6,True,7-5-3|7-5-2|7-3-5|7-2-5|7-1-5|5-7-3|7-2-6|7-3-4|7-6-5|7-2-1|7-3-6|7-1-4|7-3-1|7-4-2|7-6-1,5.5|7.9|9.5|14.5|52.1|43.1|44.1|39.6|36.9|36.9|33.2|141.2|34.6|94|92.3,7-3-4,39.6,base|sleeve,source,0.0,0.0,0.347797,1.0,0.694385,0.0,0.0,1.0,0.135743351852,2.42,0.0,0.694385486537,0.0,0.0,1.15,0.0,333.0,0.0,2.253395623661,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,True,girls_venue_is_400m_bank,0.0,0.25,33.0,39.6
20260426-31-07,2026-04-26,2026-04,松戸,7,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,0,-13,False,2-1-3|2-1-6|1-2-3|1-2-6|1-6-7|3-1-4|6-3-1|5-1-6|6-3-2|1-4-7|1-6-5|1-7-2|2-6-5,7.8|11.8|12.1|18.9|273.7|293.6|249.6|265|266.2|223.7|144.5|187.2|96.1,,0,base|sleeve,source,0.0,0.0,0.41774,1.0,0.785381,0.0,0.0,0.0,0.095923997925,1.6,0.0,0.785380635228,0.0,0.0,1.15,0.0,333.0,0.0,1.621841986314,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,True,girls_venue_is_400m_bank,0.0,0.25,30.0,0.0
20260426-31-08,2026-04-26,2026-04,松戸,8,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,89,76,True,3-1-6|3-6-1|1-3-6|3-1-2|6-2-7|6-5-7|1-2-7|6-5-4|6-7-1|6-4-5|2-1-4|2-3-4|3-5-6,13.3|16.8|19.5|25.8|287.9|261.7|260.6|227.4|206.6|287.6|200.9|227.9|89,3-5-6,89,base|sleeve,source,0.0,0.0,0.526505,1.0,0.864843,0.0,0.0,0.0,0.056337289609,0.67,0.0,0.864843260063,0.0,0.0,1.15,0.0,333.0,0.0,1.181892291097,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,True,girls_venue_is_400m_bank,0.0,0.25,30.0,1602.0
20260426-31-09,2026-04-26,2026-04,松戸,9,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,16.7,3.7,True,1-3-6|1-6-3|1-3-2|1-6-2|3-6-5|6-2-4|3-1-7|6-1-7|6-4-2|2-1-4|4-1-2|6-3-5|1-3-7,8.4|9.4|13.7|16.7|268|247.6|266.7|277.8|242.3|203|205.9|284.3|98.9,1-6-2,16.7,base|sleeve,source,0.0,0.0,0.452909,1.0,0.756611,0.0,0.0,0.0,0.089112414725,1.73,0.0,0.756611168607,0.0,0.0,1.15,0.0,333.0,0.0,2.065481117052,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,True,girls_venue_is_400m_bank,0.0,0.25,30.0,16.7
20260426-31-10,2026-04-26,2026-04,松戸,10,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,14,1,True,2-7-6|2-7-1|2-7-3|2-1-7|7-1-3|1-7-2|7-3-1|1-2-4|7-3-6|7-1-6|2-4-5|3-2-6|7-2-5,8.2|10.4|10.9|14|278.4|220.8|250.5|254.8|232.6|204.4|253.6|205.2|87.7,2-1-7,14,base|sleeve,source,0.0,0.0,0.439062,1.0,0.737456,0.0,0.0,0.0,0.091293771818,0.78,0.0,0.737455912601,0.0,0.0,1.15,0.0,333.0,0.0,1.872213575816,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,True,girls_venue_is_400m_bank,0.0,0.25,30.0,14.0
20260426-31-11,2026-04-26,2026-04,松戸,11,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,0,-13,False,1-3-5|3-1-5|1-3-7|1-3-2|7-4-2|7-4-3|1-4-5|2-7-6|5-2-6|7-4-1|3-4-2|2-4-1|7-5-1,23.2|27.4|28.4|30.5|299.8|283.6|292.7|235.9|295.5|254.5|274.1|235.4|97.7,,0,base|sleeve,source,0.0,0.0,0.438903,1.0,0.893464,0.0,0.0,0.0,0.032303463545,0.16,0.0,0.893463577271,0.0,0.0,1.15,0.0,333.0,0.0,1.219571687947,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,True,girls_venue_is_400m_bank,0.0,0.25,30.0,0.0
20260426-31-12,2026-04-26,2026-04,松戸,12,pre_roll_cap15_overlay_s3_full_through_20260702,12,12,1|1|1|1|1|1|1|1|1|1|1|1,14,2,True,1-6-2|1-2-6|1-6-4|1-2-3|2-1-3|2-1-5|2-1-6|2-1-4|1-7-5|1-7-3|1-5-3|6-1-5,9.4|11.2|14|14.7|240.2|292.4|196.9|197.9|85.3|69.6|60.1|200.9,1-6-4,14,base|sleeve,source,0.0,0.0,0.369132,1.0,0.721329,0.0,0.0,1.0,0.079557219869,0.01,0.0,0.721329474287,0.0,0.0,1.15,0.0,333.0,0.0,0.422972957113,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,True,girls_venue_is_400m_bank,0.0,0.25,30.0,14.0
20260427-45-06,2026-04-27,2026-04,豊橋,6,pre_roll_cap15_overlay_s3_full_through_20260702,16,16,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0,-16,False,6-5-1|6-5-4|6-1-5|6-5-3|6-7-4|6-3-4|6-3-1|6-4-2|6-7-1|5-6-3|6-4-1|6-3-5|6-1-4|6-7-5|6-1-2|5-4-6,5.3|5.8|12.8|14.7|89.2|84.1|81.6|85.5|73.8|56.4|36.6|37.9|34.6|31.7|63.4|92.2,,0,base|sleeve,source,0.0,1.0,0.426331,0.0,0.701082,0.0,0.0,0.0,0.141265808514,1.48,0.0,0.70108178267,0.0,1.0,1.15,0.0,400.0,0.0,2.185569556366,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,False,girls_venue_is_400m_bank,0.0,1.0,33.0,0.0
20260427-45-07,2026-04-27,2026-04,豊橋,7,pre_roll_cap15_overlay_s3_full_through_20260702,16,16,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,5.3,-10.7,True,7-2-5|7-5-2|7-2-1|7-2-3|7-6-2|7-3-5|2-5-7|2-7-1|7-1-5|7-5-3|7-3-2|7-1-2|7-5-6|7-2-6|7-2-4|7-6-5,3.3|5.3|7.8|13.1|65.2|43.5|71.5|48.8|31.5|22|30.3|21|33.1|27.2|59.7|84.5,7-5-2,5.3,base|sleeve,source,0.0,1.0,0.321946,0.0,0.586512,0.0,0.0,0.0,0.22523697349,3.6,0.0,0.586512343043,0.0,1.0,1.15,0.0,400.0,0.0,3.013321443598,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,False,girls_venue_is_400m_bank,0.0,1.0,33.0,5.3
20260428-27-05,2026-04-28,2026-04,京王閣,5,pre_roll_cap15_overlay_s3_full_through_20260702,16,16,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0,-16,False,1-4-5|4-1-5|4-5-1|1-5-4|1-5-3|1-4-2|5-1-4|1-3-4|4-5-3|5-4-1|4-5-2|4-3-1|1-4-6|1-3-5|4-1-2|1-2-4,4.9|5.1|9.4|9.7|45.4|46.8|42|38.4|38|37.2|85.8|36.9|34|68.4|31.8|96.4,,0,base|sleeve,source,0.0,1.0,0.371696,0.0,0.647022,0.0,0.0,0.0,0.152396277342,0.81,0.0,0.647022217956,0.0,1.0,1.15,0.0,400.0,0.0,2.742589272634,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,False,girls_venue_is_400m_bank,0.0,1.0,33.0,0.0
20260428-27-06,2026-04-28,2026-04,京王閣,6,pre_roll_cap15_overlay_s3_full_through_20260702,15,15,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,18,3,True,7-6-3|7-6-1|7-6-5|7-3-6|6-7-1|6-7-3|7-1-5|7-3-2|7-2-6|7-3-5|7-1-2|7-5-3|7-5-1|7-6-2|7-3-1,3.7|4.8|9.1|9.7|83.2|68.4|42.4|49.4|45.6|37.7|35.3|45.5|56.3|18|23.4,7-6-2,18,base|sleeve,source,0.0,1.0,0.40239,0.0,0.571455,0.0,0.0,0.0,0.201583331179,3.6,0.0,0.571455220804,0.0,1.0,1.15,0.0,400.0,0.0,3.405506944791,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,False,girls_venue_is_400m_bank,0.0,1.0,33.0,18.0
20260428-45-06,2026-04-28,2026-04,豊橋,6,pre_roll_cap15_overlay_s3_full_through_20260702,16,16,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,4.4,-11.6,True,1-4-6|1-6-4|1-6-7|1-4-7|4-1-6|1-7-5|1-2-6|1-3-6|1-7-4|1-4-2|1-5-6|1-6-2|1-4-3|1-6-5|1-7-6|6-4-1,4.1|4.4|12.4|14|56.4|9|34.4|65.7|32.8|32|63.2|22.1|36|21.6|27.6|79.1,1-6-4,4.4,base|sleeve,source,0.0,1.0,0.402702,0.0,0.63357,0.0,0.0,0.0,0.181609719653,1.55,0.0,0.633570023464,0.0,1.0,1.15,0.0,400.0,0.0,2.174218132984,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,False,girls_venue_is_400m_bank,0.0,1.0,33.0,4.4
20260428-45-07,2026-04-28,2026-04,豊橋,7,pre_roll_cap15_overlay_s3_full_through_20260702,15,15,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,100.2,85.2,True,4-2-1|4-2-7|4-2-6|4-2-5|2-4-7|4-7-5|4-1-6|4-1-5|4-7-1|2-4-1|4-5-7|4-3-2|4-1-7|4-5-1|4-1-3,4.1|5.4|8.6|9.8|83.5|62.8|51.5|48.2|46.4|57.2|44.6|100.2|40.5|35.7|84.3,4-3-2,100.2,base|sleeve,source,0.0,1.0,0.379435,0.0,0.601107,0.0,0.0,0.0,0.181615829444,3.53,0.0,0.601106524665,0.0,1.0,1.15,0.0,400.0,0.0,3.018000419253,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,False,girls_venue_is_400m_bank,0.0,1.0,33.0,100.2
20260429-27-05,2026-04-29,2026-04,京王閣,5,pre_roll_cap15_overlay_s3_full_through_20260702,16,16,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,50.6,34.6,True,3-4-5|3-4-6|3-4-2|3-5-4|4-5-3|3-7-4|3-5-2|3-5-6|3-2-5|3-6-5|4-3-7|3-6-7|4-6-3|3-2-7|4-3-2|3-1-4,4.9|6.3|8.9|13.2|68.8|52|48.3|46.2|51.1|50.6|38.7|92.5|99.2|98.5|31.5|99.1,3-6-5,50.6,base|sleeve,source,0.0,1.0,0.411661,0.0,0.659169,0.0,0.0,0.0,0.152384605249,0.53,0.0,0.659169059588,0.0,1.0,1.15,0.0,400.0,0.0,2.315404491484,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,False,girls_venue_is_400m_bank,0.0,1.0,33.0,50.6
20260429-27-06,2026-04-29,2026-04,京王閣,6,pre_roll_cap15_overlay_s3_full_through_20260702,15,15,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0,-15,False,1-5-4|1-5-6|1-4-5|1-5-2|5-1-2|1-6-2|5-1-6|1-2-6|1-5-3|5-1-4|1-2-4|1-4-2|1-6-4|1-4-6|1-6-5,2.8|6.3|6.7|8.2|78.3|55.9|68.8|50.5|33.9|36.4|35.2|29.7|37.6|24.9|16.9,,0,base|sleeve,source,0.0,1.0,0.328839,0.0,0.551785,0.0,0.0,0.0,0.265542621208,2.26,0.0,0.551785468591,0.0,1.0,1.15,0.0,400.0,0.0,3.689028963545,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,False,girls_venue_is_400m_bank,0.0,1.0,33.0,0.0
20260429-45-05,2026-04-29,2026-04,豊橋,5,pre_roll_cap15_overlay_s3_full_through_20260702,12,12,1|1|1|1|1|1|1|1|1|1|1|1,0,-12,False,2-7-5|2-5-7|7-2-5|2-7-4|4-5-6|3-5-7|3-7-5|4-1-5|4-1-3|4-5-1|4-1-7|3-5-2,18.1|24.1|26.5|27.3|294.8|289.9|299.9|294.5|269.8|262.1|25|250.9,,0,base|sleeve,source,0.0,1.0,0.455473,0.0,0.913596,1.0,0.0,0.0,0.041401702477,0.33,0.0,0.91359590216,0.0,0.0,1.15,0.0,400.0,0.0,0.702034943022,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,False,girls_venue_is_400m_bank,0.0,1.0,48.0,0.0
20260429-45-07,2026-04-29,2026-04,豊橋,7,pre_roll_cap15_overlay_s3_full_through_20260702,15,15,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,8.2,-6.8,True,7-1-2|7-1-4|1-7-4|7-1-6|1-2-4|1-2-6|1-6-4|1-6-2|1-4-6|1-4-2|7-6-4|7-6-1|1-6-7|7-4-6|7-4-2,6.6|7.1|8.2|1|63.7|64|59.6|63.6|59.5|67.4|99.3|33|29.3|97.1|68.7,1-7-4,8.2,base|sleeve,source,0.0,1.0,0.398683,0.0,0.656101,0.0,0.0,1.0,0.113263797669,2.05,0.0,0.656101442818,0.0,0.0,1.15,0.0,400.0,0.0,3.145184203424,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,False,girls_venue_is_400m_bank,0.0,1.0,33.0,8.2
20260430-27-04,2026-04-30,2026-04,京王閣,4,pre_roll_cap15_overlay_s3_full_through_20260702,12,12,1|1|1|1|1|1|1|1|1|1|1|1,0,-12,False,5-3-6|5-3-2|3-5-6|3-5-2|5-1-2|6-2-5|6-5-4|6-5-7|2-7-5|6-3-7|7-3-4|5-1-4,13.1|13.1|14.6|16.1|294.4|237.8|290.8|274.7|282.5|200.3|288.3|248.9,,0,base|sleeve,source,0.0,1.0,0.471077,0.0,0.835731,1.0,0.0,0.0,0.057165081856,1.28,0.0,0.835731366864,0.0,0.0,1.15,0.0,400.0,0.0,1.320675461069,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,False,girls_venue_is_400m_bank,0.0,1.0,48.0,0.0
20260430-27-08,2026-04-30,2026-04,京王閣,8,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,0,-13,False,5-6-7|5-7-6|5-7-1|5-6-1|1-6-7|1-5-2|6-3-5|2-7-5|7-1-6|6-7-3|5-4-2|7-2-6|7-5-1,7.3|7.7|17.3|18.2|233.5|279.9|222.8|266.3|226.4|230.8|278|197.4|81,,0,base|sleeve,source,0.0,1.0,0.401799,0.0,0.75344,0.0,0.0,1.0,0.102460431341,2.26,0.0,0.753439794157,0.0,0.0,1.15,0.0,400.0,0.0,2.758512613119,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,False,girls_venue_is_400m_bank,0.0,1.0,30.0,0.0
20260430-46-05,2026-04-30,2026-04,富山,5,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,224.9,211.9,True,7-2-5|7-5-2|7-2-4|7-5-4|7-1-3|7-6-4|5-2-1|2-5-1|7-3-4|7-6-5|7-6-2|2-5-3|4-5-7,5.7|6.9|10.7|15.1|277.3|235.9|29|287.8|212.2|224.9|252.9|283.3|87.7,7-6-5,224.9,base|sleeve,source,0.0,0.0,0.472271,1.0,0.70989,0.0,0.0,0.0,0.131239183798,1.54,0.0,0.709889686691,0.0,1.0,1.15,0.0,333.0,0.0,2.908708248255,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,True,girls_venue_is_400m_bank,0.0,0.25,30.0,224.9
20260430-46-06,2026-04-30,2026-04,富山,6,pre_roll_cap15_overlay_s3_full_through_20260702,15,15,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,4.3,-10.7,True,5-2-6|5-6-2|5-2-1|5-6-1|5-7-1|6-5-2|2-5-7|5-1-7|5-7-6|5-2-3|2-5-1|5-7-2|5-6-7|5-1-6|2-5-6,4.3|5|6.2|10.4|47.6|78.2|78.5|52.5|34.1|75.9|46.4|25.9|18.3|22.2|36.3,5-2-6,4.3,base|sleeve,source,0.0,0.0,0.33142,1.0,0.593173,0.0,0.0,0.0,0.173298122224,3.12,0.0,0.593173239073,0.0,1.0,1.15,0.0,333.0,0.0,3.692066508345,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_venue_is_400m_bank_0p0_scale_0p25,True,girls_venue_is_400m_bank,0.0,0.25,33.0,4.3
