strategy,race_id,date,venue,race_number,selection_rank,ticket,stake_units,decimal_odds,p_final,p_model,p_market,expected_value,actual_hit,payout_units,return_units,profit_units,asof_label,odds_policy_status
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-56-01,2026-03-26,岸和田,1,1,1-2-3,1,5.8,0.00365609864523,0.00365609864523,,0.0212053721423,True,5.8,5.8,4.8,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-56-01,2026-03-26,岸和田,1,2,2-1-4,1,20.7,0.00336160245005,0.00336160245005,,0.069585170716,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-56-01,2026-03-26,岸和田,1,3,1-3-5,1,25.7,0.00743215320269,0.00743215320269,,0.191006337309,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-56-01,2026-03-26,岸和田,1,4,2-1-6,1,98.6,0.00385384736708,0.00385384736708,,0.379989350394,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-56-01,2026-03-26,岸和田,1,5,1-5-2,1,27.7,0.00558731491704,0.00558731491704,,0.154768623202,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-56-01,2026-03-26,岸和田,1,6,1-3-4,1,33.4,0.00593789604269,0.00593789604269,,0.198325727826,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-56-02,2026-03-26,岸和田,2,1,1-2-3,1,3.5,0.00465331069183,0.00465331069183,,0.0162865874214,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-56-02,2026-03-26,岸和田,2,2,2-1-3,1,13.6,0.00395305755664,0.00395305755664,,0.0537615827703,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-56-02,2026-03-26,岸和田,2,3,1-2-5,1,29.4,0.00716154891653,0.00716154891653,,0.210549538146,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-56-02,2026-03-26,岸和田,2,4,1-4-3,1,20.8,0.00489278207748,0.00489278207748,,0.101769867212,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-56-02,2026-03-26,岸和田,2,5,2-1-4,1,23.3,0.00473326783306,0.00473326783306,,0.11028514051,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-56-02,2026-03-26,岸和田,2,6,3-2-1,1,34.8,0.00692600835946,0.00692600835946,,0.241025090909,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-56-02,2026-03-26,岸和田,2,7,3-1-2,1,23.7,0.00409581346348,0.00409581346348,,0.0970707790845,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-56-02,2026-03-26,岸和田,2,8,2-3-1,1,29.3,0.00797026981056,0.00797026981056,,0.233528905449,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-56-02,2026-03-26,岸和田,2,9,1-5-2,1,62.1,0.00386684315246,0.00386684315246,,0.240130959768,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-56-02,2026-03-26,岸和田,2,10,2-1-5,1,65.4,0.00361483050506,0.00361483050506,,0.236409915031,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-61-05,2026-03-26,玉野,5,1,2-7-5,1,102.2,0.00466204929902,0.00466204929902,,0.47646143836,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-61-05,2026-03-26,玉野,5,2,2-5-3,1,28.8,0.00416936381882,0.00416936381882,,0.120077677982,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-61-05,2026-03-26,玉野,5,3,5-2-3,1,25.1,0.00370115696375,0.00370115696375,,0.0928990397901,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-61-05,2026-03-26,玉野,5,4,2-5-7,1,28.8,0.0052814824734,0.0052814824734,,0.152106695234,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-61-05,2026-03-26,玉野,5,5,1-2-5,1,21.8,0.00361397078047,0.00361397078047,,0.0787845630142,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-61-05,2026-03-26,玉野,5,6,5-2-7,1,20.9,0.00370115696375,0.00370115696375,,0.0773541805424,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-61-05,2026-03-26,玉野,5,7,1-5-2,1,20.5,0.00490251253051,0.00490251253051,,0.100501506875,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-61-05,2026-03-26,玉野,5,8,2-1-3,1,48.8,0.00723961651732,0.00723961651732,,0.353293286045,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-61-05,2026-03-26,玉野,5,9,2-1-7,1,48.2,0.00594333118809,0.00594333118809,,0.286468563266,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-61-06,2026-03-26,玉野,6,1,7-6-3,1,4.9,0.00454058220687,0.00454058220687,,0.0222488528137,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-61-06,2026-03-26,玉野,6,2,7-6-2,1,5.7,0.00476073690752,0.00476073690752,,0.0271362003729,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-61-06,2026-03-26,玉野,6,3,3-6-7,1,98.1,0.00515550107489,0.00515550107489,,0.505754655447,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-61-06,2026-03-26,玉野,6,4,7-6-4,1,26.6,0.00446614902313,0.00446614902313,,0.118799564015,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-61-06,2026-03-26,玉野,6,5,7-3-4,1,28.6,0.00633110244778,0.00633110244778,,0.181069530007,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260326-61-06,2026-03-26,玉野,6,6,7-2-4,1,33,0.00762825824826,0.00762825824826,,0.251732522193,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-31-06,2026-03-27,松戸,6,1,7-4-1,1,3.7,0.00442872657485,0.00442872657485,,0.0163862883269,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-31-06,2026-03-27,松戸,6,2,7-1-4,1,4.2,0.00575035301282,0.00575035301282,,0.0241514826538,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-31-06,2026-03-27,松戸,6,3,7-1-2,1,21.2,0.00635469707658,0.00635469707658,,0.134719578023,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-31-06,2026-03-27,松戸,6,4,7-3-4,1,23.4,0.00601615864278,0.00601615864278,,0.140778112241,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-31-06,2026-03-27,松戸,6,5,7-3-1,1,28.9,0.00962790179086,0.00962790179086,,0.278246361756,True,28.9,28.9,27.9,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-31-06,2026-03-27,松戸,6,6,4-7-3,1,33.9,0.00565429114816,0.00565429114816,,0.191680469923,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-31-07,2026-03-27,松戸,7,1,5-1-6,1,3.9,0.00820438070165,0.00820438070165,,0.0319970847364,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-31-07,2026-03-27,松戸,7,2,5-1-4,1,5.1,0.00566377300939,0.00566377300939,,0.0288852423479,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-31-07,2026-03-27,松戸,7,3,5-3-1,1,21.2,0.00851744786455,0.00851744786455,,0.180569894728,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-31-07,2026-03-27,松戸,7,4,5-4-6,1,25.4,0.0043975438742,0.0043975438742,,0.111697614405,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-31-07,2026-03-27,松戸,7,5,5-1-7,1,28.8,0.00559596911723,0.00559596911723,,0.161163910576,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-31-07,2026-03-27,松戸,7,6,1-5-6,1,30.1,0.00682945283954,0.00682945283954,,0.20556653047,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-42-01,2026-03-27,名古屋,1,1,1-2-3,1,10.6,0.00503122289539,0.00503122289539,,0.0533309626911,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-42-01,2026-03-27,名古屋,1,2,1-2-4,1,13.6,0.00490810982074,0.00490810982074,,0.0667502935621,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-42-01,2026-03-27,名古屋,1,3,1-6-2,1,96.4,0.00391712910703,0.00391712910703,,0.377611245918,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-42-01,2026-03-27,名古屋,1,4,1-3-5,1,82.4,0.00340277420368,0.00340277420368,,0.280388594383,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-42-01,2026-03-27,名古屋,1,5,1-3-4,1,22.5,0.00454826045331,0.00454826045331,,0.102335860199,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-42-01,2026-03-27,名古屋,1,6,1-4-3,1,24.4,0.00466724179009,0.00466724179009,,0.113880699678,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-42-06,2026-03-27,名古屋,6,1,1-2-3,1,3.2,0.00536774254271,0.00536774254271,,0.0171767761367,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-42-06,2026-03-27,名古屋,6,2,1-2-4,1,6.1,0.00804144153026,0.00804144153026,,0.0490527933346,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-42-06,2026-03-27,名古屋,6,3,1-2-6,1,20.1,0.00542020152787,0.00542020152787,,0.10894605071,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-42-06,2026-03-27,名古屋,6,4,1-5-2,1,22.6,0.00391942967224,0.00391942967224,,0.0885791105926,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-42-06,2026-03-27,名古屋,6,5,1-3-4,1,23.5,0.00659818899787,0.00659818899787,,0.15505744145,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-42-06,2026-03-27,名古屋,6,6,1-4-3,1,27.1,0.00520812817303,0.00520812817303,,0.141140273489,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-56-01,2026-03-27,岸和田,1,1,1-2-3,1,6.6,0.00661772359353,0.00661772359353,,0.0436769757173,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-56-01,2026-03-27,岸和田,1,2,3-1-2,1,11.3,0.00429078849134,0.00429078849134,,0.0484859099521,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-56-01,2026-03-27,岸和田,1,3,1-2-4,1,14.6,0.00544312630926,0.00544312630926,,0.0794696441152,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-56-01,2026-03-27,岸和田,1,4,4-1-2,1,111.1,0.00360711134187,0.00360711134187,,0.400750070082,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-56-01,2026-03-27,岸和田,1,5,2-4-1,1,96.3,0.00374096545292,0.00374096545292,,0.360254973116,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-56-01,2026-03-27,岸和田,1,6,1-3-4,1,20.3,0.00477518873544,0.00477518873544,,0.0969363313294,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-56-06,2026-03-27,岸和田,6,1,1-2-3,1,7,0.0037346004057,0.0037346004057,,0.0261422028399,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-56-06,2026-03-27,岸和田,6,2,1-3-2,1,11.1,0.00608879297795,0.00608879297795,,0.0675856020552,True,11.1,11.1,10.1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-56-06,2026-03-27,岸和田,6,3,1-2-4,1,14.1,0.0037346004057,0.0037346004057,,0.0526578657204,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-56-06,2026-03-27,岸和田,6,4,3-1-4,1,90.2,0.003055118993,0.003055118993,,0.275571733169,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-56-06,2026-03-27,岸和田,6,5,2-1-4,1,23.6,0.00389751877055,0.00389751877055,,0.091981442985,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-56-06,2026-03-27,岸和田,6,6,1-3-4,1,25,0.00660316731907,0.00660316731907,,0.165079182977,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-61-05,2026-03-27,玉野,5,1,4-1-2,1,7.8,0.00377824153033,0.00377824153033,,0.0294702839366,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-61-05,2026-03-27,玉野,5,2,4-2-1,1,11.9,0.00376705649984,0.00376705649984,,0.0448279723481,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-61-05,2026-03-27,玉野,5,3,4-7-1,1,12.6,0.00435755426639,0.00435755426639,,0.0549051837565,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-61-05,2026-03-27,玉野,5,4,2-7-1,1,117.5,0.00540828378639,0.00540828378639,,0.635473344901,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-61-05,2026-03-27,玉野,5,5,2-7-4,1,90.4,0.00636671987037,0.00636671987037,,0.575551476281,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-61-05,2026-03-27,玉野,5,6,2-4-1,1,23.8,0.0031658192484,0.0031658192484,,0.0753464981119,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-61-06,2026-03-27,玉野,6,1,4-1-5,1,93.3,0.0113227049007,0.0113227049007,,1.05640836724,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-61-06,2026-03-27,玉野,6,2,4-5-7,1,88.6,0.00620120243476,0.00620120243476,,0.54942653572,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-61-06,2026-03-27,玉野,6,3,5-4-7,1,39.2,0.00503583960692,0.00503583960692,,0.197404912591,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-61-06,2026-03-27,玉野,6,4,5-1-6,1,28.2,0.0065014776784,0.0065014776784,,0.183341670531,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-61-06,2026-03-27,玉野,6,5,5-1-4,1,27.6,0.009166650989,0.009166650989,,0.252999567296,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-61-06,2026-03-27,玉野,6,6,5-6-7,1,22.3,0.00650905510692,0.00650905510692,,0.145151928884,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-61-06,2026-03-27,玉野,6,7,4-6-5,1,21.3,0.0068418320983,0.0068418320983,,0.145731023694,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-61-06,2026-03-27,玉野,6,8,4-5-1,1,30,0.00619820683134,0.00619820683134,,0.18594620494,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-61-06,2026-03-27,玉野,6,9,6-5-4,1,30.3,0.00461787146355,0.00461787146355,,0.139921505346,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-61-06,2026-03-27,玉野,6,10,5-6-2,1,112.9,0.00397385759781,0.00397385759781,,0.448648522793,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-83-06,2026-03-27,久留米,6,1,6-3-5,1,4.3,0.00360979324562,0.00360979324562,,0.0155221109562,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-83-06,2026-03-27,久留米,6,2,6-5-3,1,5.9,0.00372475942205,0.00372475942205,,0.0219760805901,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-83-06,2026-03-27,久留米,6,3,3-5-6,1,36.4,0.0036541256787,0.0036541256787,,0.133010174705,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-83-06,2026-03-27,久留米,6,4,3-6-4,1,33,0.00658571842669,0.00658571842669,,0.217328708081,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-83-06,2026-03-27,久留米,6,5,6-2-5,1,31.4,0.0044954222408,0.0044954222408,,0.141156258361,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-83-06,2026-03-27,久留米,6,6,5-6-3,1,28.6,0.00589565403198,0.00589565403198,,0.168615705315,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-83-06,2026-03-27,久留米,6,7,6-5-2,1,25.3,0.00417206760751,0.00417206760751,,0.10555331047,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-83-06,2026-03-27,久留米,6,8,6-4-5,1,30.3,0.00470036747545,0.00470036747545,,0.142421134506,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-83-06,2026-03-27,久留米,6,9,6-4-2,1,48.7,0.00458782599733,0.00458782599733,,0.22342712607,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-83-06,2026-03-27,久留米,6,10,3-6-2,1,41.6,0.00658554499885,0.00658554499885,,0.273958671952,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-83-07,2026-03-27,久留米,7,1,7-1-2,1,5.9,0.00932097826651,0.00932097826651,,0.0549937717724,True,5.9,5.9,4.9,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-83-07,2026-03-27,久留米,7,2,7-5-1,1,24.6,0.00477608428637,0.00477608428637,,0.117491673445,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-83-07,2026-03-27,久留米,7,3,7-6-2,1,31.8,0.00545932952702,0.00545932952702,,0.173606678959,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-83-07,2026-03-27,久留米,7,4,7-6-3,1,23.7,0.00533793536054,0.00533793536054,,0.126509068045,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-83-07,2026-03-27,久留米,7,5,7-2-1,1,18.3,0.00416718998296,0.00416718998296,,0.0762595766882,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-83-07,2026-03-27,久留米,7,6,7-3-6,1,33.9,0.00625398817867,0.00625398817867,,0.212010199257,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-83-07,2026-03-27,久留米,7,7,7-3-2,1,45.9,0.00576665633925,0.00576665633925,,0.264689525972,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260327-83-07,2026-03-27,久留米,7,8,7-3-5,1,102.2,0.00425830486303,0.00425830486303,,0.435198757002,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260328-28-06,2026-03-28,立川,6,1,6-2-4,1,5.6,0.00428115192294,0.00428115192294,,0.0239744507685,True,5.6,5.6,4.6,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260328-28-06,2026-03-28,立川,6,2,2-6-5,1,10.4,0.00371992389934,0.00371992389934,,0.0386872085531,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260328-28-06,2026-03-28,立川,6,3,6-5-2,1,26.6,0.00431661693069,0.00431661693069,,0.114822010356,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260328-28-06,2026-03-28,立川,6,4,2-5-4,1,81.1,0.00412377080254,0.00412377080254,,0.334437812086,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260328-28-06,2026-03-28,立川,6,5,2-5-6,1,37,0.00427370260712,0.00427370260712,,0.158126996463,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260328-28-06,2026-03-28,立川,6,6,2-6-7,1,20.4,0.00415099169186,0.00415099169186,,0.0846802305139,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260328-28-06,2026-03-28,立川,6,7,6-4-5,1,40.2,0.00454433860843,0.00454433860843,,0.182682412059,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260328-28-06,2026-03-28,立川,6,8,6-2-3,1,46.1,0.00622566357397,0.00622566357397,,0.28700309076,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260328-28-07,2026-03-28,立川,7,1,3-7-6,1,99.4,0.0033604926169,0.0033604926169,,0.33403296612,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260328-28-07,2026-03-28,立川,7,2,7-2-4,1,33.4,0.00365700696275,0.00365700696275,,0.122144032556,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260328-28-07,2026-03-28,立川,7,3,7-4-3,1,29.5,0.00506264072476,0.00506264072476,,0.14934790138,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260328-28-07,2026-03-28,立川,7,4,7-4-6,1,28.3,0.00505204995827,0.00505204995827,,0.142973013819,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260328-28-07,2026-03-28,立川,7,5,7-3-1,1,79.3,0.0058161516834,0.0058161516834,,0.461220828494,True,79.3,79.3,78.3,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260328-28-07,2026-03-28,立川,7,6,7-4-2,1,46.4,0.00494075050327,0.00494075050327,,0.229250823352,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260328-31-06,2026-03-28,松戸,6,1,2-1-6,1,4.6,0.00392769278474,0.00392769278474,,0.0180673868098,False,,0,-1,final,final_odds_research_only
